,G,Date,Site,Opp,W/L,score_Tm,score_Opp,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,blank,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,Team
10894,22,2018-01-27,@,George Mason,W,84.0,76.0,28.0,66.0,0.424,8.0,27.0,0.29600000000000004,20.0,27.0,0.741,18.0,44.0,15.0,3.0,3.0,15.0,25.0,,23.0,54.0,0.426,4.0,20.0,0.2,26.0,34.0,0.765,6.0,24.0,10.0,10.0,2.0,10.0,20.0,Villanova NCAA
10895,23,2018-02-02,,Rhode Island,L,68.0,81.0,24.0,58.0,0.414,8.0,24.0,0.33299999999999996,12.0,14.0,0.857,5.0,25.0,14.0,5.0,5.0,14.0,17.0,,30.0,71.0,0.423,7.0,21.0,0.33299999999999996,14.0,18.0,0.778,17.0,44.0,17.0,10.0,2.0,8.0,14.0,Villanova NCAA
10896,24,2018-02-07,@,Richmond,L,76.0,77.0,30.0,58.0,0.517,6.0,21.0,0.28600000000000003,10.0,18.0,0.556,7.0,33.0,17.0,7.0,5.0,17.0,19.0,,28.0,59.0,0.475,3.0,14.0,0.214,18.0,23.0,0.7829999999999999,6.0,30.0,9.0,12.0,1.0,12.0,17.0,Villanova NCAA
10897,25,2018-02-10,,Dayton,W (1 OT),88.0,84.0,36.0,67.0,0.537,8.0,19.0,0.42100000000000004,8.0,17.0,0.47100000000000003,7.0,34.0,20.0,9.0,5.0,15.0,11.0,,31.0,70.0,0.44299999999999995,14.0,35.0,0.4,8.0,10.0,0.8,9.0,35.0,16.0,3.0,1.0,19.0,16.0,Villanova NCAA
10898,26,2018-02-14,,Davidson,L,63.0,74.0,23.0,55.0,0.418,10.0,28.0,0.35700000000000004,7.0,11.0,0.636,4.0,25.0,13.0,4.0,1.0,10.0,16.0,,25.0,54.0,0.46299999999999997,10.0,26.0,0.385,14.0,15.0,0.9329999999999999,3.0,29.0,17.0,4.0,0.0,7.0,10.0,Villanova NCAA
10899,27,2018-02-17,@,George Washington,L,56.0,80.0,22.0,59.0,0.373,6.0,23.0,0.261,6.0,13.0,0.462,10.0,29.0,12.0,6.0,4.0,17.0,13.0,,30.0,57.0,0.526,6.0,11.0,0.545,14.0,18.0,0.778,9.0,35.0,13.0,12.0,7.0,12.0,15.0,Villanova NCAA
10900,28,2018-02-21,@,UMass,W,82.0,78.0,32.0,59.0,0.542,9.0,22.0,0.409,9.0,13.0,0.6920000000000001,5.0,34.0,22.0,5.0,3.0,16.0,16.0,,27.0,65.0,0.415,13.0,32.0,0.406,11.0,13.0,0.846,7.0,29.0,18.0,5.0,1.0,10.0,14.0,Villanova NCAA
10901,29,2018-02-24,,St. Bonaventure,L,63.0,68.0,25.0,62.0,0.40299999999999997,9.0,33.0,0.273,4.0,9.0,0.444,12.0,34.0,15.0,7.0,2.0,17.0,18.0,,23.0,55.0,0.418,7.0,18.0,0.389,15.0,20.0,0.75,8.0,35.0,14.0,9.0,0.0,16.0,17.0,Villanova NCAA
10902,30,2018-02-28,,George Mason,L,80.0,81.0,28.0,65.0,0.431,13.0,33.0,0.39399999999999996,11.0,18.0,0.611,8.0,35.0,16.0,7.0,2.0,10.0,14.0,,29.0,64.0,0.45299999999999996,11.0,26.0,0.423,12.0,16.0,0.75,7.0,36.0,12.0,7.0,1.0,10.0,16.0,Villanova NCAA
10903,31,2018-03-03,@,Fordham,W,83.0,58.0,31.0,54.0,0.574,12.0,22.0,0.545,9.0,14.0,0.643,6.0,32.0,20.0,2.0,3.0,10.0,14.0,,20.0,51.0,0.392,4.0,21.0,0.19,14.0,18.0,0.778,3.0,21.0,10.0,7.0,2.0,7.0,17.0,Villanova NCAA
10904,32,2018-03-08,N,Dayton,W,77.0,72.0,28.0,57.0,0.491,8.0,27.0,0.29600000000000004,13.0,21.0,0.619,5.0,28.0,17.0,5.0,4.0,7.0,18.0,,27.0,63.0,0.429,5.0,21.0,0.23800000000000002,13.0,16.0,0.813,10.0,37.0,11.0,2.0,2.0,8.0,20.0,Villanova NCAA
10905,33,2018-03-09,N,Rhode Island,L,67.0,76.0,24.0,61.0,0.39299999999999996,7.0,21.0,0.33299999999999996,12.0,19.0,0.632,8.0,39.0,13.0,7.0,4.0,13.0,20.0,,27.0,62.0,0.435,11.0,22.0,0.5,11.0,19.0,0.579,7.0,37.0,16.0,7.0,2.0,11.0,17.0,Villanova NCAA
10907,1,2017-11-10,@,North Carolina State,L,67.0,102.0,18.0,50.0,0.36,4.0,20.0,0.2,27.0,35.0,0.7709999999999999,5.0,25.0,9.0,6.0,2.0,19.0,25.0,,37.0,73.0,0.507,6.0,18.0,0.33299999999999996,22.0,30.0,0.733,14.0,37.0,18.0,10.0,6.0,9.0,23.0,Virginia Commonwealth
10908,2,2017-11-14,@,Duquesne,L,61.0,77.0,24.0,50.0,0.48,8.0,16.0,0.5,5.0,13.0,0.385,12.0,34.0,16.0,3.0,2.0,24.0,23.0,,24.0,59.0,0.40700000000000003,8.0,23.0,0.348,21.0,27.0,0.778,11.0,30.0,10.0,12.0,3.0,9.0,17.0,Virginia Commonwealth
10909,3,2017-11-18,,Presbyterian,W,78.0,58.0,28.0,53.0,0.528,9.0,22.0,0.409,13.0,15.0,0.867,7.0,35.0,20.0,10.0,1.0,16.0,13.0,,23.0,57.0,0.40399999999999997,6.0,19.0,0.316,6.0,8.0,0.75,7.0,24.0,6.0,6.0,1.0,15.0,15.0,Virginia Commonwealth
10910,4,2017-11-21,,Ohio Valley,W,81.0,66.0,32.0,71.0,0.451,3.0,21.0,0.14300000000000002,14.0,16.0,0.875,12.0,37.0,10.0,11.0,4.0,13.0,20.0,,25.0,51.0,0.49,6.0,19.0,0.316,10.0,17.0,0.588,5.0,31.0,10.0,6.0,7.0,23.0,21.0,Virginia Commonwealth
10911,5,2017-11-25,@,American,L,64.0,69.0,24.0,56.0,0.429,3.0,19.0,0.158,13.0,20.0,0.65,11.0,35.0,9.0,8.0,2.0,15.0,24.0,,23.0,46.0,0.5,7.0,20.0,0.35,16.0,24.0,0.667,3.0,27.0,13.0,6.0,3.0,12.0,20.0,Virginia Commonwealth
10912,6,2017-11-28,@,Charleston Southern,W,76.0,68.0,24.0,51.0,0.47100000000000003,12.0,28.0,0.429,16.0,24.0,0.667,4.0,28.0,17.0,7.0,2.0,14.0,17.0,,24.0,57.0,0.42100000000000004,4.0,22.0,0.182,16.0,25.0,0.64,12.0,35.0,11.0,9.0,5.0,19.0,21.0,Virginia Commonwealth
10913,7,2017-12-02,,Radford,L,50.0,63.0,17.0,54.0,0.315,7.0,23.0,0.304,9.0,11.0,0.818,11.0,31.0,8.0,7.0,5.0,15.0,11.0,,27.0,59.0,0.45799999999999996,6.0,18.0,0.33299999999999996,3.0,4.0,0.75,10.0,34.0,11.0,4.0,4.0,12.0,12.0,Virginia Commonwealth
10914,8,2017-12-05,@,Davidson,L,51.0,74.0,19.0,50.0,0.38,7.0,20.0,0.35,6.0,8.0,0.75,3.0,27.0,11.0,7.0,3.0,16.0,19.0,,24.0,59.0,0.40700000000000003,9.0,26.0,0.34600000000000003,17.0,21.0,0.81,9.0,34.0,17.0,8.0,1.0,9.0,9.0,Virginia Commonwealth
10915,9,2017-12-09,,Longwood,W,81.0,70.0,25.0,58.0,0.431,10.0,30.0,0.33299999999999996,21.0,27.0,0.778,4.0,29.0,16.0,8.0,1.0,5.0,18.0,,23.0,51.0,0.451,6.0,15.0,0.4,18.0,24.0,0.75,2.0,32.0,8.0,2.0,0.0,13.0,20.0,Virginia Commonwealth
10916,10,2017-12-14,,Southern Wesleyan,W,90.0,52.0,34.0,63.0,0.54,9.0,24.0,0.375,13.0,19.0,0.684,7.0,35.0,21.0,10.0,4.0,10.0,20.0,,15.0,51.0,0.294,1.0,15.0,0.067,21.0,28.0,0.75,7.0,28.0,7.0,3.0,0.0,18.0,16.0,Virginia Commonwealth
10917,11,2017-12-22,@,VCU,L,65.0,75.0,22.0,62.0,0.355,9.0,21.0,0.429,12.0,13.0,0.9229999999999999,12.0,32.0,17.0,8.0,1.0,17.0,12.0,,27.0,57.0,0.474,9.0,27.0,0.33299999999999996,12.0,15.0,0.8,10.0,35.0,21.0,9.0,5.0,17.0,14.0,Virginia Commonwealth
10918,12,2017-12-30,,Furman,L,57.0,87.0,18.0,57.0,0.316,9.0,23.0,0.391,12.0,14.0,0.857,7.0,31.0,12.0,4.0,2.0,20.0,16.0,,31.0,61.0,0.508,16.0,31.0,0.516,9.0,18.0,0.5,8.0,35.0,20.0,9.0,4.0,11.0,17.0,Virginia Commonwealth
10919,13,2018-01-04,@,Wofford,L,53.0,92.0,19.0,48.0,0.396,7.0,21.0,0.33299999999999996,8.0,13.0,0.615,5.0,22.0,12.0,3.0,1.0,19.0,13.0,,36.0,61.0,0.59,13.0,22.0,0.591,7.0,7.0,1.0,7.0,32.0,16.0,9.0,2.0,11.0,11.0,Virginia Commonwealth
10920,14,2018-01-06,,North Carolina-Greensboro,L,61.0,63.0,19.0,49.0,0.38799999999999996,7.0,19.0,0.368,16.0,23.0,0.696,4.0,26.0,9.0,9.0,2.0,11.0,17.0,,22.0,57.0,0.386,7.0,24.0,0.292,12.0,14.0,0.857,11.0,36.0,10.0,6.0,2.0,16.0,19.0,Virginia Commonwealth
10921,15,2018-01-13,@,ETSU,L,48.0,89.0,13.0,50.0,0.26,5.0,21.0,0.23800000000000002,17.0,27.0,0.63,5.0,31.0,5.0,5.0,2.0,15.0,20.0,,33.0,62.0,0.532,9.0,23.0,0.391,14.0,23.0,0.609,9.0,40.0,22.0,10.0,5.0,10.0,22.0,Virginia Commonwealth
10922,16,2018-01-15,@,Western Carolina,L,58.0,65.0,22.0,57.0,0.386,6.0,20.0,0.3,8.0,9.0,0.889,11.0,31.0,10.0,10.0,2.0,20.0,18.0,,22.0,51.0,0.431,4.0,17.0,0.235,17.0,26.0,0.654,12.0,32.0,11.0,10.0,6.0,18.0,12.0,Virginia Commonwealth
10923,17,2018-01-18,,Mercer,L,56.0,62.0,19.0,54.0,0.35200000000000004,12.0,30.0,0.4,6.0,10.0,0.6,6.0,26.0,13.0,5.0,4.0,6.0,15.0,,23.0,63.0,0.365,8.0,25.0,0.32,8.0,13.0,0.615,18.0,45.0,12.0,2.0,2.0,7.0,12.0,Virginia Commonwealth
10924,18,2018-01-20,,Citadel,W,88.0,81.0,31.0,62.0,0.5,14.0,31.0,0.452,12.0,15.0,0.8,5.0,33.0,19.0,6.0,5.0,17.0,21.0,,27.0,65.0,0.415,7.0,29.0,0.24100000000000002,20.0,25.0,0.8,7.0,31.0,13.0,10.0,0.0,13.0,15.0,Virginia Commonwealth
10925,19,2018-01-24,,Wofford,L,46.0,63.0,14.0,46.0,0.304,3.0,23.0,0.13,15.0,18.0,0.833,8.0,32.0,5.0,4.0,4.0,20.0,15.0,,20.0,52.0,0.385,10.0,26.0,0.385,13.0,17.0,0.765,7.0,26.0,11.0,8.0,3.0,10.0,15.0,Virginia Commonwealth
10926,20,2018-01-27,@,Chattanooga,W,70.0,69.0,28.0,62.0,0.452,10.0,18.0,0.556,4.0,6.0,0.667,6.0,32.0,13.0,3.0,2.0,14.0,24.0,,24.0,50.0,0.48,6.0,24.0,0.25,15.0,22.0,0.682,4.0,29.0,15.0,3.0,4.0,13.0,11.0,Virginia Commonwealth
10927,21,2018-01-29,@,Samford,L,79.0,93.0,33.0,76.0,0.434,6.0,24.0,0.25,7.0,8.0,0.875,12.0,37.0,15.0,12.0,4.0,12.0,20.0,,29.0,63.0,0.46,10.0,26.0,0.385,25.0,28.0,0.893,7.0,34.0,18.0,7.0,3.0,15.0,13.0,Virginia Commonwealth
10928,22,2018-02-01,@,North Carolina-Greensboro,L,51.0,73.0,18.0,44.0,0.409,5.0,15.0,0.33299999999999996,10.0,14.0,0.7140000000000001,4.0,25.0,9.0,8.0,2.0,20.0,15.0,,26.0,64.0,0.406,10.0,35.0,0.28600000000000003,11.0,14.0,0.7859999999999999,9.0,30.0,17.0,9.0,5.0,12.0,12.0,Virginia Commonwealth
10929,23,2018-02-08,,Western Carolina,L,60.0,72.0,21.0,67.0,0.313,7.0,34.0,0.20600000000000002,11.0,14.0,0.7859999999999999,13.0,32.0,6.0,12.0,1.0,14.0,15.0,,27.0,54.0,0.5,10.0,23.0,0.435,8.0,14.0,0.5710000000000001,8.0,41.0,16.0,5.0,9.0,19.0,17.0,Virginia Commonwealth
10930,24,2018-02-10,,ETSU,L,56.0,70.0,21.0,61.0,0.344,7.0,20.0,0.35,7.0,10.0,0.7,6.0,25.0,9.0,11.0,5.0,11.0,18.0,,23.0,55.0,0.418,6.0,19.0,0.316,18.0,20.0,0.9,13.0,45.0,9.0,8.0,1.0,18.0,17.0,Virginia Commonwealth
10931,25,2018-02-15,@,Mercer,L,58.0,82.0,22.0,60.0,0.36700000000000005,11.0,32.0,0.344,3.0,6.0,0.5,6.0,22.0,13.0,3.0,4.0,8.0,16.0,,26.0,50.0,0.52,12.0,27.0,0.444,18.0,21.0,0.857,6.0,37.0,19.0,4.0,3.0,10.0,13.0,Virginia Commonwealth
10932,26,2018-02-17,@,Citadel,W,75.0,71.0,25.0,61.0,0.41,4.0,25.0,0.16,21.0,27.0,0.778,12.0,35.0,9.0,11.0,3.0,10.0,20.0,,21.0,64.0,0.32799999999999996,7.0,35.0,0.2,22.0,29.0,0.759,19.0,45.0,11.0,9.0,3.0,13.0,19.0,Virginia Commonwealth
10933,27,2018-02-20,@,Furman,L,54.0,76.0,19.0,61.0,0.311,9.0,26.0,0.34600000000000003,7.0,11.0,0.636,8.0,30.0,12.0,10.0,1.0,13.0,12.0,,29.0,56.0,0.518,11.0,26.0,0.423,7.0,10.0,0.7,5.0,37.0,18.0,5.0,3.0,13.0,13.0,Virginia Commonwealth
10934,28,2018-02-23,,Samford,L,82.0,89.0,27.0,69.0,0.391,6.0,22.0,0.273,22.0,25.0,0.88,10.0,38.0,9.0,8.0,5.0,11.0,25.0,,30.0,62.0,0.484,9.0,26.0,0.34600000000000003,20.0,34.0,0.588,6.0,39.0,16.0,7.0,2.0,13.0,16.0,Virginia Commonwealth
10935,29,2018-02-25,,Chattanooga,W,68.0,65.0,26.0,57.0,0.456,6.0,22.0,0.273,10.0,13.0,0.769,9.0,30.0,11.0,7.0,4.0,11.0,17.0,,22.0,59.0,0.373,10.0,30.0,0.33299999999999996,11.0,17.0,0.647,14.0,36.0,11.0,7.0,1.0,15.0,14.0,Virginia Commonwealth
10936,30,2018-03-02,N,Citadel,L,70.0,78.0,26.0,70.0,0.371,10.0,34.0,0.294,8.0,13.0,0.615,15.0,43.0,10.0,5.0,7.0,15.0,20.0,,24.0,60.0,0.4,14.0,37.0,0.37799999999999995,16.0,27.0,0.593,7.0,34.0,19.0,10.0,1.0,11.0,13.0,Virginia Commonwealth
10938,1,2017-11-10,,Detroit,W,111.0,79.0,42.0,74.0,0.568,7.0,21.0,0.33299999999999996,20.0,28.0,0.7140000000000001,14.0,44.0,21.0,9.0,3.0,12.0,16.0,,26.0,70.0,0.371,9.0,29.0,0.31,18.0,22.0,0.818,10.0,29.0,11.0,10.0,4.0,13.0,22.0,VMI
10939,2,2017-11-12,,Citadel,W,132.0,93.0,48.0,70.0,0.6859999999999999,12.0,22.0,0.545,24.0,36.0,0.667,10.0,49.0,36.0,5.0,5.0,19.0,21.0,,33.0,78.0,0.423,14.0,32.0,0.43799999999999994,13.0,20.0,0.65,6.0,21.0,18.0,9.0,1.0,16.0,29.0,VMI
10940,3,2017-11-16,N,Saint Louis,L,71.0,77.0,21.0,52.0,0.40399999999999997,6.0,19.0,0.316,23.0,36.0,0.639,6.0,32.0,12.0,6.0,4.0,9.0,24.0,,27.0,57.0,0.474,4.0,18.0,0.222,19.0,25.0,0.76,6.0,37.0,13.0,6.0,3.0,12.0,26.0,VMI
10941,4,2017-11-17,N,Washington,W,103.0,79.0,30.0,50.0,0.6,15.0,22.0,0.682,28.0,36.0,0.778,4.0,33.0,23.0,6.0,1.0,22.0,26.0,,27.0,64.0,0.42200000000000004,5.0,18.0,0.278,20.0,35.0,0.5710000000000001,12.0,28.0,16.0,10.0,3.0,15.0,25.0,VMI
10942,5,2017-11-21,,Houston Baptist,W,99.0,73.0,32.0,50.0,0.64,16.0,26.0,0.615,19.0,23.0,0.826,4.0,30.0,21.0,5.0,6.0,15.0,12.0,,29.0,65.0,0.446,7.0,19.0,0.368,8.0,17.0,0.47100000000000003,11.0,25.0,14.0,3.0,0.0,13.0,18.0,VMI
10943,6,2017-11-25,,Morehead State,W,96.0,63.0,31.0,54.0,0.574,10.0,23.0,0.435,24.0,27.0,0.889,2.0,29.0,20.0,5.0,3.0,14.0,17.0,,26.0,60.0,0.433,4.0,17.0,0.235,7.0,14.0,0.5,8.0,28.0,12.0,2.0,3.0,19.0,20.0,VMI
10944,7,2017-11-28,,Iowa,W,79.0,55.0,25.0,58.0,0.431,7.0,23.0,0.304,22.0,28.0,0.7859999999999999,9.0,39.0,15.0,6.0,4.0,9.0,13.0,,22.0,66.0,0.33299999999999996,5.0,20.0,0.25,6.0,10.0,0.6,14.0,43.0,11.0,5.0,5.0,14.0,19.0,VMI
10945,8,2017-12-02,@,Ole Miss,W (1 OT),83.0,80.0,25.0,57.0,0.439,7.0,22.0,0.318,26.0,37.0,0.703,5.0,33.0,18.0,6.0,1.0,14.0,21.0,,29.0,73.0,0.397,9.0,31.0,0.29,13.0,24.0,0.542,10.0,38.0,17.0,3.0,7.0,12.0,28.0,VMI
10946,9,2017-12-06,,Radford,W,95.0,68.0,31.0,50.0,0.62,8.0,15.0,0.5329999999999999,25.0,31.0,0.8059999999999999,7.0,28.0,12.0,6.0,4.0,7.0,17.0,,24.0,55.0,0.436,3.0,20.0,0.15,17.0,20.0,0.85,9.0,23.0,10.0,5.0,4.0,13.0,21.0,VMI
10947,10,2017-12-10,,Maryland-Eastern Shore,W,93.0,40.0,35.0,64.0,0.547,15.0,27.0,0.556,8.0,11.0,0.727,13.0,39.0,21.0,5.0,3.0,6.0,9.0,,15.0,54.0,0.278,4.0,26.0,0.154,6.0,10.0,0.6,8.0,23.0,11.0,2.0,3.0,11.0,11.0,VMI
10948,11,2017-12-16,@,Kentucky,L,86.0,93.0,32.0,55.0,0.5820000000000001,10.0,22.0,0.455,12.0,17.0,0.706,5.0,29.0,18.0,3.0,1.0,19.0,22.0,,33.0,68.0,0.485,11.0,22.0,0.5,16.0,24.0,0.667,13.0,32.0,18.0,8.0,4.0,11.0,16.0,VMI
10949,12,2017-12-19,,Presbyterian,W,63.0,55.0,26.0,54.0,0.48100000000000004,3.0,14.0,0.214,8.0,12.0,0.667,7.0,36.0,15.0,3.0,8.0,12.0,7.0,,21.0,59.0,0.35600000000000004,9.0,30.0,0.3,4.0,4.0,1.0,4.0,27.0,13.0,7.0,2.0,8.0,15.0,VMI
10950,13,2017-12-28,,North Carolina A&T,W,76.0,59.0,29.0,59.0,0.49200000000000005,6.0,23.0,0.261,12.0,15.0,0.8,6.0,36.0,12.0,5.0,2.0,11.0,8.0,,23.0,62.0,0.371,6.0,24.0,0.25,7.0,7.0,1.0,5.0,27.0,13.0,3.0,5.0,10.0,12.0,VMI
10951,14,2017-12-31,@,Syracuse,L,56.0,68.0,18.0,52.0,0.34600000000000003,10.0,30.0,0.33299999999999996,10.0,18.0,0.556,7.0,23.0,13.0,8.0,0.0,12.0,17.0,,23.0,47.0,0.489,5.0,15.0,0.33299999999999996,17.0,20.0,0.85,8.0,35.0,10.0,4.0,7.0,14.0,18.0,VMI
10952,15,2018-01-03,,Virginia,L,52.0,78.0,17.0,47.0,0.36200000000000004,2.0,12.0,0.16699999999999998,16.0,23.0,0.696,5.0,29.0,6.0,2.0,2.0,16.0,10.0,,30.0,61.0,0.49200000000000005,12.0,25.0,0.48,6.0,9.0,0.667,4.0,31.0,18.0,9.0,4.0,6.0,18.0,VMI
10953,16,2018-01-06,,Pitt,W,81.0,67.0,30.0,57.0,0.526,4.0,23.0,0.174,17.0,23.0,0.7390000000000001,4.0,24.0,20.0,7.0,2.0,6.0,13.0,,22.0,48.0,0.45799999999999996,12.0,26.0,0.462,11.0,15.0,0.733,5.0,30.0,13.0,3.0,0.0,16.0,20.0,VMI
10954,17,2018-01-10,@,Wake Forest,W,83.0,75.0,29.0,57.0,0.509,12.0,28.0,0.429,13.0,16.0,0.813,3.0,27.0,20.0,7.0,0.0,11.0,13.0,,31.0,70.0,0.44299999999999995,9.0,25.0,0.36,4.0,7.0,0.5710000000000001,14.0,39.0,11.0,6.0,5.0,12.0,14.0,VMI
10955,18,2018-01-13,@,Louisville,L,86.0,94.0,30.0,61.0,0.49200000000000005,8.0,22.0,0.364,18.0,22.0,0.818,9.0,29.0,11.0,7.0,0.0,19.0,18.0,,31.0,59.0,0.525,13.0,23.0,0.565,19.0,26.0,0.731,11.0,34.0,17.0,11.0,7.0,16.0,17.0,VMI
10956,19,2018-01-20,,Florida State,L,82.0,91.0,32.0,60.0,0.5329999999999999,10.0,29.0,0.345,8.0,15.0,0.5329999999999999,4.0,23.0,19.0,4.0,1.0,13.0,20.0,,31.0,58.0,0.534,9.0,20.0,0.45,20.0,26.0,0.769,8.0,35.0,16.0,6.0,1.0,10.0,16.0,VMI
10957,20,2018-01-22,,UNC,W,80.0,69.0,30.0,63.0,0.47600000000000003,12.0,30.0,0.4,8.0,12.0,0.667,9.0,34.0,17.0,6.0,1.0,9.0,11.0,,27.0,63.0,0.429,10.0,31.0,0.32299999999999995,5.0,5.0,1.0,9.0,32.0,17.0,3.0,6.0,13.0,13.0,VMI
10958,21,2018-01-27,@,Notre Dame,W,80.0,75.0,29.0,57.0,0.509,14.0,25.0,0.56,8.0,10.0,0.8,5.0,27.0,19.0,7.0,3.0,10.0,19.0,,24.0,61.0,0.39299999999999996,12.0,29.0,0.414,15.0,19.0,0.789,14.0,38.0,10.0,4.0,4.0,13.0,11.0,VMI
10959,22,2018-01-31,@,Boston College,W (1 OT),85.0,80.0,30.0,69.0,0.435,12.0,35.0,0.34299999999999997,13.0,18.0,0.722,8.0,34.0,19.0,10.0,1.0,10.0,16.0,,25.0,60.0,0.41700000000000004,10.0,30.0,0.33299999999999996,20.0,25.0,0.8,8.0,39.0,16.0,6.0,3.0,16.0,14.0,VMI
10960,23,2018-02-03,,Miami (FL),L,75.0,84.0,29.0,60.0,0.483,8.0,22.0,0.364,9.0,17.0,0.529,5.0,25.0,13.0,4.0,3.0,9.0,17.0,,29.0,57.0,0.509,10.0,21.0,0.47600000000000003,16.0,23.0,0.696,11.0,39.0,9.0,4.0,7.0,13.0,16.0,VMI
10961,24,2018-02-07,,North Carolina State,W,85.0,75.0,33.0,52.0,0.635,3.0,10.0,0.3,16.0,29.0,0.552,4.0,26.0,12.0,6.0,0.0,11.0,16.0,,27.0,62.0,0.435,10.0,31.0,0.32299999999999995,11.0,16.0,0.688,11.0,31.0,17.0,4.0,4.0,15.0,23.0,VMI
10962,25,2018-02-10,@,Virginia,W (1 OT),61.0,60.0,22.0,51.0,0.431,11.0,29.0,0.379,6.0,8.0,0.75,5.0,30.0,14.0,4.0,1.0,10.0,12.0,,21.0,61.0,0.344,11.0,38.0,0.289,7.0,9.0,0.778,8.0,34.0,14.0,6.0,2.0,4.0,11.0,VMI
10963,26,2018-02-14,@,Duke,L,52.0,74.0,21.0,49.0,0.429,7.0,20.0,0.35,3.0,4.0,0.75,3.0,18.0,13.0,6.0,1.0,10.0,11.0,,26.0,52.0,0.5,15.0,33.0,0.455,7.0,10.0,0.7,11.0,34.0,16.0,7.0,4.0,12.0,6.0,VMI
10964,27,2018-02-17,@,Georgia Tech,W,76.0,56.0,28.0,53.0,0.528,8.0,16.0,0.5,12.0,19.0,0.632,11.0,32.0,21.0,9.0,2.0,11.0,19.0,,20.0,55.0,0.364,4.0,25.0,0.16,12.0,19.0,0.632,14.0,30.0,9.0,5.0,5.0,11.0,17.0,VMI
10965,28,2018-02-21,,Clemson,W,65.0,58.0,20.0,58.0,0.345,9.0,24.0,0.375,16.0,25.0,0.64,8.0,34.0,14.0,5.0,4.0,5.0,10.0,,22.0,57.0,0.386,11.0,36.0,0.306,3.0,10.0,0.3,9.0,36.0,9.0,2.0,5.0,10.0,18.0,VMI
10966,29,2018-02-24,,Louisville,L,68.0,75.0,26.0,59.0,0.441,6.0,21.0,0.28600000000000003,10.0,18.0,0.556,7.0,27.0,11.0,5.0,1.0,8.0,18.0,,24.0,56.0,0.429,12.0,27.0,0.444,15.0,21.0,0.7140000000000001,12.0,41.0,19.0,2.0,4.0,14.0,15.0,VMI
10967,30,2018-02-26,,Duke,W,64.0,63.0,22.0,50.0,0.44,5.0,22.0,0.22699999999999998,15.0,19.0,0.789,4.0,19.0,11.0,7.0,3.0,12.0,12.0,,22.0,54.0,0.40700000000000003,8.0,28.0,0.28600000000000003,11.0,15.0,0.733,12.0,36.0,13.0,5.0,3.0,18.0,17.0,VMI
10968,31,2018-03-03,@,Miami (FL),L,68.0,69.0,23.0,49.0,0.469,9.0,20.0,0.45,13.0,19.0,0.684,8.0,28.0,16.0,4.0,2.0,15.0,16.0,,24.0,50.0,0.48,11.0,26.0,0.423,10.0,18.0,0.556,4.0,23.0,17.0,8.0,4.0,13.0,16.0,VMI
10969,32,2018-03-07,N,Notre Dame,L,65.0,71.0,25.0,60.0,0.41700000000000004,8.0,30.0,0.267,7.0,9.0,0.778,6.0,30.0,15.0,6.0,1.0,10.0,21.0,,20.0,53.0,0.377,10.0,29.0,0.345,21.0,25.0,0.84,8.0,37.0,13.0,3.0,2.0,11.0,12.0,VMI
10971,1,2017-11-10,,North Carolina-Greensboro,W,60.0,48.0,18.0,42.0,0.429,4.0,16.0,0.25,20.0,24.0,0.833,7.0,30.0,8.0,8.0,4.0,13.0,17.0,,15.0,51.0,0.294,4.0,26.0,0.154,14.0,18.0,0.778,13.0,30.0,9.0,5.0,2.0,17.0,20.0,Virginia Tech NCAA
10972,2,2017-11-13,,Austin Peay,W,93.0,49.0,33.0,52.0,0.635,8.0,17.0,0.47100000000000003,19.0,24.0,0.792,7.0,29.0,17.0,8.0,5.0,9.0,19.0,,18.0,44.0,0.409,3.0,12.0,0.25,10.0,19.0,0.526,6.0,19.0,6.0,3.0,0.0,20.0,24.0,Virginia Tech NCAA
10973,3,2017-11-17,@,VCU,W,76.0,67.0,31.0,61.0,0.508,10.0,23.0,0.435,4.0,5.0,0.8,5.0,25.0,16.0,8.0,1.0,5.0,15.0,,26.0,57.0,0.456,9.0,25.0,0.36,6.0,9.0,0.667,9.0,32.0,12.0,4.0,4.0,12.0,13.0,Virginia Tech NCAA
10974,4,2017-11-19,,Monmouth,W,73.0,53.0,26.0,50.0,0.52,4.0,14.0,0.28600000000000003,17.0,21.0,0.81,6.0,32.0,14.0,9.0,5.0,8.0,18.0,,16.0,48.0,0.33299999999999996,6.0,21.0,0.28600000000000003,15.0,23.0,0.652,8.0,25.0,7.0,2.0,0.0,14.0,18.0,Virginia Tech NCAA
10975,5,2017-11-23,N,Vanderbilt,W,68.0,42.0,27.0,60.0,0.45,10.0,21.0,0.47600000000000003,4.0,6.0,0.667,5.0,32.0,21.0,3.0,8.0,7.0,17.0,,12.0,52.0,0.231,4.0,18.0,0.222,14.0,19.0,0.737,7.0,35.0,7.0,4.0,2.0,8.0,13.0,Virginia Tech NCAA
